org,repo,activity,comments,prs,commits,issues,authors,pushes,project,url
apple,foundationdb+password-manager-resources+swift-nio+swift-algorithms+swift-argument-parser+swift-collections+servicetalk+coremltools+swift-nio-ssl+swift-log+swift-nio-ssh+swift-crypto+swift-nio-http2+swift-system+swift-nio-transport-services+HomeKitADK+tensorflow_macos+swift-protobuf+cloudkit-sample-sharing+swift-docker+swift-nio-extras+swift-collections-benchmark+swift-distributed-tracing-baggage+swift-numerics+cups+swift-metrics+swift-atomics+swift-http-structured-headers+swift-distributed-tracing+swift-nio-examples+ml-stuttering-events-dataset+turicreate,15081,11033,1651,1540,807,247,1590,apple,""
pnp,sp-dev-fx-webparts+powershell+sharing-is-caring+sp-dev-fx-controls-react+cli-microsoft365+pnpframework+pnpcore+pnpjs+sp-dev-fx-property-controls+sp-dev-fx-extensions+teams-dev-samples+sp-dev-list-formatting+powerapps-samples+custom-learning-office-365+sp-starter-kit+powerautomate-samples+powerfx-samples+List-Formatting+script-samples+m365-sample-gallery+contoso+generator-spfx+generator-teams+sp-dev-solutions+PnP-PowerShell+PnP-Provisioning-Schema+sp-formatter,14031,7616,967,3749,1569,247,3879,pnp,""
quarkusio,quarkus+quarkusio.github.io+quarkus-quickstarts+quarkus-images+quarkus-ecosystem-ci+code.quarkus.io+quarkus-bot+ja.quarkus.io+jbang-catalog+quarkus-workshops+gizmo+qson+quarkus-buildpacks+quarkus-http+quarkus-security+registry.quarkus.io+quarkus-bot-java+quarkus-platform-bom-generator+status.quarkus.io+todo-demo-app,38164,22315,2600,10553,2052,246,11197,quarkusio,""
matrix-org,synapse+matrix.org+matrix-doc+dendrite+matrix-js-sdk+matrix-rust-sdk+matrix-ios-sdk+sygnal+sytest+complement+matrix-appservice-irc+sydent+gsoc+matrix.to+synapse-s3-storage-provider+matrix-bifrost+mjolnir+matrix-appservice-slack+matrix-widget-api+matrix-content-scanner+synapse-dinsic+synapse-spamcheck-badlist+pantalaimon+gomatrixserverlib+rust-synapse-compress-state+matrix-appservice-bridge+twim-o-matic+conference-bot+prosody-mod-auth-matrix-user-verification+node-irc+purple-matrix+seshat+matrix-federation-tester+matrix-user-verification-service+matrix-ircd+matrix-synapse-ldap3+matrix-static+cerulean+matrix-sentry-webhooks+pinecone+go-neb+synapse-email-account-validity+matrix-is-tester,24265,13991,1881,6204,1340,246,7053,matrix-org,""
supabase,supabase+ui+gotrue-js+supabase-js+postgrest-js+realtime+supabase-dart+postgres-meta+supabase-ui-web+supabase-py+gotrue+cli+realtime-js+postgrest-dart+storage-js+realtime-py+grid+storage-api+postgrest-go+postgres+gotrue-dart+realtime-dart+pg-api+stripe-sync-engine+gotrue-csharp+realtime-csharp+postgrest-rs+storage-dart+nuxt-supabase+benchmarks+repository.surf+vue-supabase,8198,3906,787,2523,773,245,2732,supabase,""
apollographql,apollo-client+apollo-server+federation+apollo-ios+apollo+apollo-android+apollo-studio-community+rover+apollo-tooling+graphql-tag+apollo-client-devtools+gatsby-theme-apollo+supergraph-demo+apollo-workbench-vscode+odyssey-lift-off-part1+federation-jvm+invariant-packages+fullstack-tutorial+apollo-cache-persist+graphql-subscriptions+orbiter+specs+iOSCodegenTemplate+subscriptions-transport-ws+federation-subscription-tools+federation-demo+apollo-android-tutorial+ac3-state-management-examples+eslint-plugin-graphql,22515,8707,1418,4672,1266,245,11124,Apollo GraphQL,apollographql.com
linkedin,datahub+rest.li+cruise-control+school-of-sre+coral+ambry+datahub-gma+TonY+avro-util+Burrow+parseq+brooklin+test-butler+LiTr+zookeeper+kafka-monitor+transport+oncall+cruise-control-ui+shiv+bluepill+iris+dexmaker+greykite+shaky-android+Spyglass+Hakawai+photon-ml+isolation-forest,9682,5895,1384,1878,444,245,1959,LinkedIn,linkedin.com
gatsbyjs,gatsby+gatsby-starter-shopify+gatsby-source-shopify-experimental+wp-gatsby+gatsby-source-shopify+themes+gatsby-source-wordpress-experimental+store.gatsbyjs.org+gatsby-starter-wordpress-blog+gatsby-graphql-toolkit+gatsby-ja,16322,7685,1357,4120,1032,244,6248,Gatsby,gatsbyjs.org
PyTorchLightning,pytorch-lightning+metrics+lightning-flash+pytorch-lightning-bolts+lightning-bolts+lightning-transformers+lightning-tutorials+lightning_sphinx_theme,35187,19915,1880,9751,1290,244,12102,PyTorchLightning,""
Unity-Technologies,com.unity.multiplayer.mlapi+ml-agents+com.unity.multiplayer.docs+com.unity.multiplayer.samples.coop+com.unity.perception+Unity-Robotics-Hub+URDF-Importer+com.unity.webrtc+ROS-TCP-Endpoint+datasetinsights+ROS-TCP-Connector+com.unity.uiwidgets+SynthDet+BoatAttack+UnityRenderStreaming+mlapi-community-contributions+com.unity.cinemachine+upm-package-cinemachine+com.unity.mobile.notifications+AlembicForUnity+Robotics-Object-Pose-Estimation+usd-unity-sdk+2d-extras+com.unity.material-switch+Unity.Mathematics+MeshSyncDCCPlugins+com.unity.selection-groups+com.unity.reflect.viewer+tk-unity+com.unity.multiplayer.samples.bitesize+arfoundation-samples+NotificationsSamples+arfoundation-demos+Unity.Animation.Samples+ProjectAuditor+MeshApiExamples+uaal-example+XR-Interaction-Toolkit-Examples+AssetGraph+Addressables-Sample+com.unity.ads.ios-support+VHACD+furioos-sdk-unity+com.unity.mobile.logcat+furioos-sdk-js+BuildReportInspector+NativeAudioPlugins+MLAPI.Transports+UIToolkitUnityRoyaleRuntimeDemo+NavMeshComponents,22669,9332,2184,8741,936,244,10217,Unity-Technologies,""
conan-io,conan-center-index+conan+docs+website+hooks+cmake-conan+conan-docker-tools+conan-io.github.io+meta-conan+conan-package-tools+training,21264,15195,2781,2034,1157,242,2131,conan-io,""
dart-lang,sdk+site-www+linter+mockito+test+pub-dev+pub+language+webdev+build+dart-pad+dartdoc+protobuf+dart_style+http+isolate+code_builder+gcloud+http_multi_server+source_gen+async+intl+coverage+pana+shelf+http2+samples+characters+stagehand+ffigen+web_socket_channel+ffi+site-shared+markdown+shelf_web_socket+package_config+string_scanner+os_detect+graphs+io+stream_transform+watcher+collection+dart_ci+stack_trace+oauth2+sse+sync_http+args+cli_util+dart-docker+boolean_selector+json_rpc_2+googleapis+yaml+shelf_static+matcher+html+http_parser+lints+http_server+wasm+convert+http_io+fixnum+csslib+appengine+source_maps+logging+expected_output+source_span+pool+usage+setup-dart+dart_docker+path+co19+mime+fake_async+intl_translation+crypto+dart-vim-plugin+site-angulardart+api.dart.dev,34992,21011,2483,6811,3923,242,7575,Dart,dartlang.org
systemd,systemd+mkosi+systemd-stable+zram-generator+systemd-centos-ci+casync,17463,13878,1500,1402,678,241,1407,systemd,freedesktop.org/wiki/Software/systemd
is-a-dev,register,1302,565,356,345,34,240,347,is-a-dev,""
pmndrs,website+drei+react-three-fiber+zustand+jotai+use-cannon+react-spring+three-stdlib+racing-game+leva+valtio+react-three-next+react-spring.io+react-postprocessing+react-xr+market+cannon-es+gltfjsx+react-three-a11y+market-assets+detect-gpu+component-material+gltf-react-three+cannon-es-debugger+eslint-plugin-valtio+use-gesture+react-use-measure+react-use-gesture+use-asset+discord+rafz,13358,7021,1055,3960,984,240,4298,pmndrs,""
vmware-tanzu,tanzu-dev-portal+velero+carvel.dev+carvel-ytt+octant+helm-charts+carvel-kapp-controller+carvel-imgpkg+carvel-kbld+carvel-vendir+carvel-kapp+pinniped+carvel+tgik+cross-cluster-connectivity+terraform-provider-carvel+sonobuoy+sources-for-knative+kpack-cli+carvel-community+velero-plugin-for-vsphere+cloud-suitability-analyzer+tanzu-toolkit-for-visual-studio+astrolabe+carvel-setup-action+sonobuoy-plugins+k-bench+plugin-library-for-octant+vm-operator+crash-diagnostics+octant-plugin-for-knative+buildkit-cli-for-kubectl,15577,7884,1650,4024,1390,240,4653,vmware-tanzu,""
LLNL,Umpire+RAJA+axom+hiop+blt+lbann+serac+conduit+llnl.github.io+scr+merlin+spheral+UnifyFS+zfp+RAJAPerf+scisample+uberenv+maestrowf+CHAI+Juqbox.jl+devil_ray+Aluminum+units+merlin-spellbook+Admiral+Caliper+dataracebench+havoqgt+CARE+PyDV+Elemental+INGRID+metall+FAROS+spot2_container+ExaCMech+ATS+camp+variorum+wcs+mgmol+gitlab-runner-auth+shroud+SAMRAI+ExaConstit+py-hostlist+PolyClipper+Abmarl+scraper+Comb+MacPatch+Quicksilver+STAT+ldms-plugins-llnl+sundials,16214,6978,1394,6031,658,239,7184,LLNL,""
JuliaLang,julia,15978,11382,1300,1956,1040,238,2256,Julia,julialang.org
public-apis,public-apis,1374,798,239,292,45,237,292,public-apis,""
istio,istio+istio.io+community+api+test-infra+enhancements,29955,21937,2842,3463,1688,237,3488,istio,""
uber,baseweb+cadence+cadence-docs+orbit+nebula.gl+h3+RIBs+causalml+cadence-java-client+NullAway+mockolo+streetscape.gl+neuropod+artist+petastorm+okbuck+geojson2h3+piranha+xviz+uReplicator+react-view+h3-go+cadence-web+RemoteShuffleService+makisu+needle+h3-js+stylist+cpe-chef-cookbooks+motif+client-platform-engineering+uber-poet+athenadriver+h3-py+h3-java+fiber+RxDogTag+bayesmark+phabricator-jenkins-plugin+kraken+h3-py-notebooks,9311,4293,1104,2820,569,237,3345,Uber Open Source,uber.github.io
riscv,v8+riscv-isa-sim+riscv-isa-manual+opensbi+riscv-v-spec+riscv-openocd+riscv-bitmanip+riscv-gcc+riscv-platform-specs+riscv-opcodes+riscv-overlay+riscv-gnu-toolchain+rvv-intrinsic-doc+riscv-crypto+riscv-pk+groups+riscv-edk2-platforms+riscv-sbi-doc+riscv-cores-list+riscv-tests+riscv-code-size-reduction+riscv-elf-psabi-doc+riscv-config+riscv-compliance+riscv-binutils-gdb+riscv-CMOs+riscv-toolchains-runtimes+riscv-fast-interrupt+meta-riscv+riscv-arch-test+riscv-rasd+configuration-structure+riscv-aclint+riscv-p-spec+riscv-debug-spec+homebrew-riscv+riscv-asm-manual+riscv-c-api-doc+riscv-plic-spec+riscv-openjdk+risc-v-getting-started-guide+riscv-toolchain-conventions+riscv-ovpsim,7302,4267,552,1754,861,236,1824,RISC-V,riscv.org
electron,electron+apps+electronjs.org+fiddle+build-tools+i18n+trop+remote+roller+electronjs.org-new+get+governance+chromedriver+bugbot+node-minidump+releases+windows-installer+electron-packager+electron-rebuild+cation+electron-quick-start-typescript+electron-quick-start+algolia-indices+typescript-definitions+mksnapshot+update.electronjs.org+electron-api-demos+electron-notarize+universal+node-rcedit+symbolicate-mac,32811,8069,1658,16336,1368,235,21716,electron,electronjs.org
oneapi-src,oneDNN+oneAPI-samples+oneDAL+oneDPL+oneVPL-intel-gpu+oneTBB+oneAPI-spec+oneMKL+oneAPI-tab+oneCCL+oneapi-ci+level-zero+oneVPL-cpu+oneVPL,10863,7422,966,2092,249,234,2226,oneapi-src,""
TheAlgorithms,Python+Javascript+C-Plus-Plus+Java+C+website+Go+Ruby+Julia+Algorithms-Explanation+C-Sharp+Swift+Rust+TheAlgorithms.github.io+Dart+PHP+AArch64_Assembly+MATLAB-Octave,6353,3593,955,1454,306,234,1499,TheAlgorithms,""
CleverRaven,Cataclysm-DDA,17046,12495,1790,1579,1141,233,1620,Cataclysm-DDA,en.cataclysmdda.com
espressif,arduino-esp32+esp-idf+esp-adf+esptool+esp-at+vscode-esp-idf-extension+esp32-camera+ESP8266_RTOS_SDK+esp-lwip+esp-dsp+esp-mdf+idf-eclipse-plugin+openocd-esp32+esp-rainmaker+rust-esp32-example+esp-serial-flasher+esp32-arduino-lib-builder+esp-mqtt+llvm-project+esp-dev-kits+esp-homekit-sdk+idf-installer+esp-skainet+qemu+esp-hosted+crosstool-NG+esp-sr+esp-azure+esp-who+esp-idf-provisioning-android+ESP8266_NONOS_SDK+idf-python-wheels+idf-env,14757,10763,542,1455,1929,233,1523,espressif,""
fastify,fastify+fastify-swagger+website+fastify-cli+fast-json-stringify+fastify-static+fastify-multipart+fastify-rate-limit+fastify-nextjs+fastify-reply-from+point-of-view+fastify-autoload+fastify-jwt+fastify-websocket+env-schema+fastify-compress+benchmarks+fastify-cookie+secure-json-parse+fastify-caching+avvio+fastify-http-proxy+fastify-bearer-auth+fastify-helmet+fastify-sensible+fastify-cors+fastify-passport+under-pressure+fluent-json-schema+github-action-merge-dependabot+fastify-etag+fastify-postgres+fastify-redis+fastify-oauth2+fastify-secure-session+fastify-csrf+fastify-auth+fastify-circuit-breaker+fastify-error+fastify-request-context+fastify-basic-auth+fastify-plugin+help+aws-lambda-fastify+fastify-hotwire+fastify-flash+proxy-addr+fastify-funky+fastify-schedule+releasify+fastify-routes-stats+fastify-express+fastify-mongodb+fastify-env+.github+fastify-kafka+fastify-snippet+pre-commit+docs-chinese+fast-proxy,8453,4971,856,1990,550,232,2076,fastify,""
pypa,pip+packaging.python.org+setuptools+warehouse+packaging+build+virtualenv+setuptools_scm+bandersnatch+pipenv+cibuildwheel+manylinux+get-pip+trove-classifiers+distutils+advisory-db+twine+pypi-support+auditwheel+pep517+pipx+pipfile+readme_renderer+linehaul-cloud-function+wheel+pypa.io+gh-action-pypi-publish+sampleproject,16202,11683,1055,1602,1478,231,1986,pypa,""
mapbox,mapbox-gl-js+mapbox-maps-ios+mapbox-navigation-android+mapbox-navigation-ios+mapbox-gl-js-docs+mapbox-maps-android+rasterio+mapbox-gl-draw+mapbox-sdk-js+mapbox-directions-swift+mapbox-events-ios+maki+node-pre-gyp+turf-swift+mapbox-java+assembly+mapbox-events-android+navigation-ios-examples+tilesets-cli+mapbox-navigation-ios-examples+dr-ui+mapbox-common-ios+mapbox-gl-geocoder+mapbox.js+osmcha-frontend+mapbox-gl-native-android+carmen+ecs-watchbot+ios-sdk-examples+mapbox-search-android-examples+tiny-sdf+mr-ui+mapbox-plugins-android+cloudfriend+mapbox-gl-native-ios+mapbox-vision-ios+mercantile+mapbox-navigation-native-ios+react-colorpickr+route-annotator+mapbox-android-demo+MapboxGeocoder.swift+delaunator+supermercado+tippecanoe+earcut+to-color+mapbox-gl-native+batfish+rio-mbtiles+appropriate-images+supercluster.hpp+vector-tile-base+quilt+geojson.io+node-sqlite3+vt-pbf+rio-color+mapbox-gl-leaflet+mts-data-sync+mapboxgl-jupyter+geojson-cpp+supercluster+polylabel+mapbox-gl-language+android-sdk-versions-plugin+mapbox-unity-sdk+martini+underreact+makiwich+mapbox-vision-android-teaser,25917,12351,2078,8446,1606,231,9882,Mapbox,mapbox.com
raspberrypi,linux+pico-sdk+documentation+pico-examples+rpi-imager+windows-drivers+rpi-eeprom+pico-micropython-examples+picoprobe+pico-extras+pico-project-generator+openocd+libcamera-apps+userland+picotool+hats+pico-playground+tinyusb+usbboot+raspiraw+noobs+micropython+firmware+pico-bootrom+pico-tflmicro+pico-setup,12741,9664,812,1190,996,230,1269,raspberrypi,""
rstudio,rstudio+gt+rmarkdown+shinycoreci-apps+bookdown+shiny+renv+learnr+flexdashboard+rticles+rsconnect+shinycoreci+htmltools+rstudio-docker-products+bslib+rstudio-global-2021-program+pins+bookdown.org+plumber+hex-stickers+distill+shinyapps-package-dependencies+quillt+pagedown+cheatsheets+fontawesome+db.rstudio.com+rsconnect-python+shinyvalidate+connectapi+docker-r-session-complete+promises+reticulate+httpuv+crosstalk+chromote+rmarkdown-book+blogdown+thematic+connectwidgets+rsconnect-jupyter+shinymeta+sass+rstudioapi+ai-blog+DT+r-system-requirements+rstudio-launcher-plugin-sdk+tufte+blastula+r-builds+config+hugo-graphite+fuzzbucket+pool+shiny-examples+keras+profvis+sparkxgb+sol-eng-demo-server+rsformat+webdriver+webshot2+tensorflow+r-docker+packrat+jquerylib+leaflet+mleap+shinythemes+checkRS-containers+team-admin.rstudio.com+shiny-server-client+sortable+websocket+gradethis+tfdatasets+shiny-server+tfprobability+tfhub+tfruns+shinytest+rstudio-cloud-tools+rsconnect-ts+actions+ggcheck,24484,11043,1331,9060,2403,230,9707,rstudio,""
apache,flink+flink-web,9100,3710,3466,1920,7040,230,1924,Apache Flink,flink.apache.org
apache+apache-spark-on-k8s,spark+spark-website+kubernetes-HDFS,18236,11614,4302,2319,3240,229,2320,Apache Spark,spark.apache.org
storybookjs,storybook+testing-react+frontpage+addon-measure+design-system+telejson+ember-cli-storybook+presets+storybook-deployer+react-inspector+native+addon-jsx+addon-svelte-csf+react-native+brand+addon-angular-ivy+storybook-addon-console+addon-development-kit+addon-kit+addon-postcss+vue-cli-plugin-storybook+addon-smart-knobs+addon-knobs,12955,8302,868,2202,1170,228,2615,storybookjs,""
Netflix,conductor+consoleme+dgs-framework+metaflow+dgs-codegen+hollow+lemur+dispatch+vmaf+zuul+eureka+metaflow-service+Priam+genie+dgs-examples-java+mantis+dynomite-manager+dispatch-docker+dynomite+ndbench+weep+metacat+lemur-docker+repokid+atlas+metaflow-docs+photon+metaflow-tools+dgs-federation-example+iep+x-element+dyno+archaius+ribbon+pollyjs,11690,4884,1685,3487,663,228,4458,Netflix,netflix.github.io
ppy,osu-wiki+osu+osu-framework+osu-web+osu-tools+osu-server-spectator+SDL2-CS+osu-resources+osu-templates+osu-localisation-analyser,23784,16935,2625,2566,1523,227,2701,ppy,""
mui-org,material-ui+material-ui-x+material-ui-pickers,31121,16639,1636,11040,1481,226,11365,Material-UI,material-ui.com
open-mmlab,mmdetection+mmcv+mmpose+mmdetection3d+mmclassification+mmsegmentation+mmediting+mmocr+mmaction2+mmtracking+OpenPCDet+mim+mmgeneration+mim-example+OpenUnReID+OpenSelfSup,22327,15847,1992,2167,2264,226,2224,open-mmlab,""
cs130-w21,10+17+12+bruintutor+11+dots-ios+7+book.ar+9+6+13+2+3+19+4+18+23_2+16+8+1+21+20+22+5+15+test,7519,1082,969,3719,1239,224,4229,cs130-w21,""
r-lib,processx+pkgdown+downlit+actions+testthat+roxygen2+rlang+usethis+ymlthis+webfakes+ps+devtools+remotes+pkgload+lifecycle+cpp11+vdiffr+brio+callr+vctrs+covr+tidyselect+vroom+gargle+fs+gh+desc+memoise+waldo+cli+pillar+keyring+clock+httr+here+xml2+svglite+httr2+ragg+tree-sitter-r+systemfonts+withr+styler+textshaping+rappdirs+hugodown+tzdb+gert+diffviewer+revdepcheck+pkgdepends+gitcreds+R6+liteq+pak+zip+debugme+urlchecker+cachem+generics+rcmdcheck+scales+progress+later+crayon+bench+fastmap+pkgcache+pkgbuild+gmailr+evaluate,13412,5786,850,5106,1461,223,5315,R,github.com/r-lib
tytusdb,tytus,1960,18,866,1070,1,219,1075,tytusdb,""
ampproject,amphtml+amp.dev+amp-toolbox+amp-wp+amp-github-apps+amp-toolbox-php+amppackager+worker-dom+amp-closure-compiler+storybook-addon-amp+amp-wp-qa-tester+eleventy-plugin-amp+cloudflare-amp-optimizer+validator-java+meta-ac+wg-performance+remapping+amp-viewer+wg-viewers+meta+wg-caching+amp-sw+samples,26454,15611,2696,5404,1226,219,6921,AMP,ampproject.org
sourcegraph,about+sourcegraph+src-cli+code-intel-extensions+lsif-go+lsif-node+lsif-clang+lsif-java+sourcegraph-vscode+lsif-test+go-diff+syntect_server+batch-change-examples+sourcegraph-datadog-metrics+docsite+lsif-semanticdb+jsonrpc2+sourcegraph-sonarqube+sourcegraph-search-export+sourcegraph-snyk+sourcegraph-search-insights+org-search+sourcegraph-code-stats-insights,38515,14781,4518,13519,2138,218,17078,sourcegraph,""
celo-org,celo-monorepo+gitcoin+celo-blockchain+celo-proposals+wallet+blockscout+optics-monorepo+website+komenci+stokado+reserve-site+celo-oracle+snark-setup+celostats-frontend+docs+kliento+snark-setup-operator+eksportisto+celo-bls-snark-rs+rosetta-cusd+rosetta+celo-bls-go+merkle-distributor+zexe,18916,7179,1449,6286,1998,218,8290,celo-org,""
w3f,Open-Grants-Program+polkadot-wiki+Grant-Milestone-Delivery+General-Grants-Program+1k-validators-be+polkadot-spec+polkadot-validator-setup+schnorrkel+staking-rewards-collector+polkadot-secure-validator+PSPs+polkadot-registrar-challenger+bls+polkadot-deployer+ring-vrf+polkadot-network-website+polkadot-tests+polkadot-payouts+polkadot-charts,11704,4304,1138,5900,218,218,6044,w3f,""
Azure,azure-powershell,7806,4372,1054,1725,409,217,1971,Azure/azure-powershell,""
zio,zio+zio-json+zio-prelude+zio-sql+interop-cats+zio-kafka+zio-schema+zio-nio+zio-redis+zio-zmx+zio-logging+zio-metrics+zio-config+zio-telemetry+zio-s3+zio-web+zio-flow+interop-reactive-streams+zio-process+zio-cli+zio-actors+izumi-reflect+zio-query+zio-optics+zio-cache+zio-intellij+zio-sqs+zio-crypto+zio-rocksdb+zio-ftp+zio-webhooks+zio-gcp,9711,3945,2369,2658,427,217,2970,zio,""
elementary,website+files+code+appcenter+installer+mail+granite+gala+switchboard-plug-about+terminal+calculator+photos+tasks+onboarding+wingpanel-indicator-sound+applications-menu+switchboard-plug-pantheon-shell+camera+sideload+wingpanel-indicator-session+wingpanel-indicator-bluetooth+calendar+switchboard-plug-datetime+wingpanel-indicator-keyboard+screenshot+wingpanel-indicator-power+wingpanel-indicator-notifications+music+switchboard-plug-keyboard+switchboard-plug-network+switchboard-plug-display+switchboard-plug-mouse-touchpad+wingpanel-indicator-nightlight+switchboard-plug-power+feedback+initial-setup+wingpanel-indicator-network+switchboard-plug-onlineaccounts+switchboard-plug-bluetooth+switchboard-plug-useraccounts+greeter+switchboard-plug-applications+switchboard-plug-parental-controls+dock+wingpanel+wingpanel-indicator-datetime+wingpanel-indicator-a11y+switchboard-plug-printers+friends+videos+switchboard-plug-security-privacy+switchboard-plug-sound+switchboard+capnet-assist+os-patches+shortcut-overlay+store+flatpak-platform+settings-daemon+default-settings+docs+stylesheet+switchboard-plug-notifications+builds+notifications+seeds+appcenter-dashboard+houston+hig+wallpapers+os+blog-template+edw+appcenter-reviews+brand+evince+browser+portals+icons+session-settings+xdg-desktop-portal-pantheon+actions,14109,5117,1125,5686,1213,215,6654,elementary,""
